[2025-09-11 22:46:55] CREACION: Nuevo árbol binario creado
[2025-09-11 22:46:55] INICIO: INICIADO...
[2025-09-11 22:46:58] ERROR: Entrada inválida en menú principal
[2025-09-11 22:47:01] ERROR: Opción de menú inválida: -9
[2025-09-11 22:47:07] ERROR: Opción de menú inválida: 10
[2025-09-11 22:47:10] ERROR: Intento de búsqueda en árbol vacío
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [7939] Javier Ramírez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [10452] Patricia Hernández
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [1789] Luis Torres
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [3934] Rosa Ramírez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [1104] Laura Sánchez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [3358] Mónica Romero
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [3664] Laura Jiménez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [10387] Diego Gómez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [3240] Ana Hernández
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [9008] Carmen García
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [10299] Javier Pérez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [5523] Juan Ramírez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [2673] Miguel Martínez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [2293] Miguel Pérez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [10270] Elena Martínez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [4631] Roberto López
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [2929] Luis Álvarez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [6864] Laura Jiménez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [7158] Mónica Cruz
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [9053] Miguel Rodríguez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [9980] Ana Gómez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [9131] Roberto Ramírez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [5655] Fernando Hernández
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [6156] Isabel Romero
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [7305] Pedro Muñoz
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [5937] Antonio Ramírez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [1956] Isabel Cruz
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [2919] Javier Muñoz
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [6647] Diego Rodríguez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [4167] Diego Navarro
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [1773] Miguel Navarro
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [10038] Mónica Ruiz
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [6368] Carmen Flores
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [5805] Pedro García
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [6620] Ana López
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [6785] Pedro Gómez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [2163] Juan Navarro
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [8042] María Hernández
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [3368] Carmen Navarro
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [8061] Carlos Jiménez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [8018] Mónica Díaz
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [2001] Carlos Díaz
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [10205] Pedro García
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [5448] Carmen Rodríguez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [3051] Roberto Rodríguez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [7564] Laura Flores
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [3194] Rosa Gómez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [8516] Isabel Muñoz
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [5657] Antonio Hernández
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [9592] Patricia Gómez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [10850] Elena Hernández
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [8138] Mónica Álvarez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [9924] Laura Ramírez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [2376] Isabel Flores
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [3086] Sofía Pérez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [8430] Elena Ruiz
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [2749] Luis Cruz
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [8239] Javier López
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [3260] Ana Jiménez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [6324] Laura Ramírez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [10681] Carlos Pérez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [10143] Juan Romero
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [8541] Carlos Romero
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [9847] Diego Rodríguez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [1850] Elena Rodríguez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [4791] Roberto Gómez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [7213] Miguel Díaz
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [5795] Fernando Torres
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [8098] Mónica Morales
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [6684] Laura Pérez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [1594] Rosa Gómez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [4093] Miguel Morales
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [5627] Diego Ruiz
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [9061] Carlos Martínez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [3808] Carmen García
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [1829] Luis López
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [8466] Sofía Jiménez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [10907] Diego Muñoz
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [1955] Fernando Cruz
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [6101] Carlos Muñoz
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [4336] Isabel Ramírez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [2196] Isabel Torres
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [1685] Pedro Morales
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [10531] Roberto Álvarez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [6035] Fernando Ruiz
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [9515] Fernando Sánchez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [1110] Elena Sánchez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [6264] Laura Martínez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [7866] Sofía Martínez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [1394] Rosa Torres
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [7401] Carlos García
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [6836] Isabel Ruiz
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [9474] Rosa Martínez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [9116] Isabel Sánchez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [2498] Mónica Morales
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [2461] Carlos Jiménez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [8986] Sofía Torres
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [8414] Rosa Díaz
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [1464] Laura Martínez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [9603] Juan Díaz
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [8910] Elena Muñoz
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [8770] Elena Flores
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [6192] Patricia Torres
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [3638] Mónica Ruiz
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [7780] Ana Torres
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [10190] Elena Torres
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [2306] Sofía Sánchez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [10289] Luis Pérez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [10227] Diego López
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [2695] Fernando Pérez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [10558] Mónica Romero
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [7506] Sofía Sánchez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [3715] Fernando Muñoz
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [6909] Luis Muñoz
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [4566] Sofía Navarro
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [5188] Carmen Gómez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [2027] Diego Ruiz
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [7892] Patricia Pérez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [5974] Rosa Flores
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [3258] Mónica Hernández
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [6687] Diego Pérez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [1085] Pedro Pérez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [6383] Juan Gómez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [10201] Carlos García
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [8192] Patricia Torres
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [5021] Carlos López
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [7181] Carlos Gómez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [5388] Carmen Torres
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [5750] Elena Romero
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [6611] Roberto García
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [5375] Fernando Navarro
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [7959] Javier Cruz
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [9817] Antonio García
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [8194] Rosa Torres
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [1324] Laura Álvarez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [4618] Mónica García
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [7954] Rosa Cruz
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [5004] Laura García
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [9809] Luis García
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [10773] Miguel Flores
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [2742] María Cruz
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [10237] Antonio López
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [3722] María Álvarez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [2103] Juan Muñoz
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [1116] Isabel Sánchez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [1732] Patricia Álvarez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [9587] Diego Gómez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [3649] Luis Hernández
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [7507] Diego Sánchez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [10050] Elena Hernández
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [3730] Elena Álvarez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [9706] Sofía Muñoz
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [1807] Diego García
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [5059] Javier Rodríguez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [6825] Pedro Ruiz
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [10204] Laura García
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [2204] Laura García
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [3974] Rosa Flores
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [6085] Pedro Morales
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [4221] Carlos López
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [4214] Rosa García
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [10716] Isabel Sánchez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [10448] Carmen Hernández
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [5921] Carlos Ramírez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [10788] Carmen Gómez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [6968] Carmen Navarro
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [8231] Roberto López
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [4149] Luis Romero
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [6691] Roberto Pérez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [4838] Mónica Ruiz
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [7312] Patricia Muñoz
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [9150] Elena Cruz
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [8710] Elena Sánchez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [2798] Mónica Gómez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [6733] Miguel Ramírez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [6254] Rosa Rodríguez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [5933] Miguel Ramírez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [6468] Carmen Jiménez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [6924] Laura Álvarez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [8673] Miguel Martínez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [4197] Antonio Torres
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [1752] Patricia Romero
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [10463] Juan Jiménez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [3681] Carlos Morales
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [7012] Patricia García
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [3356] Isabel Romero
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [4670] Elena Martínez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [8484] Laura Morales
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [9589] Luis Gómez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [7461] Carlos Martínez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [1108] Carmen Sánchez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [2613] Miguel García
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [6554] Rosa Romero
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [5086] Sofía Pérez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [7055] Fernando Rodríguez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [8550] Elena Romero
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [5855] Fernando Rodríguez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [6923] Juan Álvarez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [1354] Rosa Romero
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [6567] Diego Navarro
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [1797] Antonio Torres
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [2517] Antonio Muñoz
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [1118] Mónica Sánchez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [7635] Fernando Ruiz
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [10110] Elena Muñoz
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [6168] Carmen Navarro
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [1813] Miguel García
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [3955] Fernando Cruz
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [4891] Roberto Morales
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [3533] Miguel Ramírez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [5450] Elena Rodríguez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [1386] Sofía Torres
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [10322] María Ramírez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [10354] Rosa Cruz
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [2587] Diego Torres
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [7705] Pedro Muñoz
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [9269] Luis Jiménez
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [6450] Elena Hernández
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [3343] Juan Romero
[2025-09-11 22:48:57] INSERCION: Empleado insertado en árbol: [7957] Antonio Cruz
